# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 01 09:06:43 CET 2021 [seed=1614585993771]
# TreeTime_270221.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate1	coordinates.traitLikelihood1
38380000	-328618.9233849148	-32226.96874225361	-296391.9546426612	1.8231911607894237E-10	-5.59772665558714E-11	-5.59772665558714E-11	2.751410687906997E-10	0.24992970361594585	5.8503282919289E9	1.1902453809459417E9	1.1902453809459414E9	3.8766538475849657E9	473784.2429337327	-296391.9546426612
38390000	-328609.40794384194	-32249.82033379552	-296359.58761004644	1.7926489939650717E-10	-5.2701606940177464E-11	-5.2701606940177464E-11	2.787834346815665E-10	0.23574513795799953	5.906600768479481E9	1.1165919969689593E9	1.116591996968959E9	3.798095800585307E9	472858.4979900455	-296359.58761004644
38400000	-328580.3618446097	-32245.240935437916	-296335.1209091718	1.7660831607605898E-10	-5.2737778302568096E-11	-5.2737778302568096E-11	2.7584616532068046E-10	0.2389366552284702	6.005082008442988E9	1.1480844161159117E9	1.1480844161159117E9	3.844706052653776E9	473220.44461687194	-296335.1209091718
38410000	-328574.8326673396	-32232.42650276048	-296342.4061645791	1.8042945204811961E-10	-5.468256940608089E-11	-5.468256940608089E-11	2.7641863709914E-10	0.2448564434713493	5.895814043046466E9	1.1663405333215785E9	1.1663405333215783E9	3.848432610507912E9	474218.87410548725	-296342.4061645791
38420000	-328581.26613467204	-32261.54001959774	-296319.7261150743	1.7572022323510556E-10	-5.317169809371032E-11	-5.317169809371032E-11	2.7514480594207817E-10	0.24181820751144803	6.044312079987333E9	1.1680625262063243E9	1.1680625262063243E9	3.8601777866074195E9	471685.59377501096	-296319.7261150743
38430000	-328607.7734305427	-32265.06309967101	-296342.71033087163	1.8162543790855207E-10	-5.268145265714482E-11	-5.268145265714482E-11	2.809255093227414E-10	0.23322430962403823	5.822545792930075E9	1.0918914813887725E9	1.0918914813887722E9	3.7644229316625967E9	471740.1159266851	-296342.71033087163
38440000	-328544.16552149976	-32215.10382791876	-296329.061693581	1.7910017340270156E-10	-5.034605186868243E-11	-5.034605186868243E-11	2.728191326037559E-10	0.227761337160205	5.888958575461335E9	1.0867486127643266E9	1.0867486127643266E9	3.86598070289419E9	473772.4569125912	-296329.061693581
38450000	-328587.3146852963	-32257.360000406876	-296329.95468488947	1.798508876484139E-10	-5.241884305075097E-11	-5.241884305075097E-11	2.756664798094832E-10	0.23541772486953286	5.8863944445026655E9	1.1193163083681638E9	1.1193163083681638E9	3.8404134830762157E9	472594.0155733502	-296329.95468488947
38460000	-328537.7603683692	-32229.191144398406	-296308.5692239708	1.8083269193124246E-10	-5.3053238273136675E-11	-5.3053238273136675E-11	2.719053380599702E-10	0.23925694717976598	5.865751973246142E9	1.1445054345314581E9	1.1445054345314581E9	3.90106250613274E9	471827.32189786946	-296308.5692239708
38470000	-328568.69626513554	-32258.36985573292	-296310.32640940265	1.765536790852133E-10	-5.1382574727251987E-11	-5.1382574727251987E-11	2.7335225137419193E-10	0.23389242083939935	5.991784326106733E9	1.1262878002212193E9	1.126287800221219E9	3.8699939793476896E9	472535.8529688893	-296310.32640940265
38480000	-328584.9098612093	-32278.376164266105	-296306.5336969432	1.7865328203228596E-10	-5.336300667243325E-11	-5.336300667243325E-11	2.7468067870988595E-10	0.2408910895596343	5.942254466027583E9	1.1544188918174305E9	1.1544188918174303E9	3.864863258722641E9	471016.35743910214	-296306.5336969432
38490000	-328599.72393945174	-32282.599636871877	-296317.12430257985	1.7917684584750866E-10	-5.6799592972840776E-11	-5.6799592972840776E-11	2.8026772814495677E-10	0.25346484570604316	5.964247964239836E9	1.2087258814996488E9	1.2087258814996488E9	3.81297962900745E9	474097.37541356776	-296317.12430257985
38500000	-328575.3555070809	-32245.44097045148	-296329.91453662945	1.7990916955181437E-10	-5.810444456548216E-11	-5.810444456548216E-11	2.8466224341787806E-10	0.25675432662282804	5.950643357977019E9	1.2146283362734685E9	1.2146283362734685E9	3.7608616161332083E9	472155.3150881924	-296329.91453662945
38510000	-328594.5490403022	-32251.970030238605	-296342.5790100636	1.76263542269809E-10	-5.4847783481072796E-11	-5.4847783481072796E-11	2.781467035511512E-10	0.2477084809279458	6.04419146733323E9	1.1918548761714008E9	1.1918548761714008E9	3.830247076766768E9	473297.76036523294	-296342.5790100636
38520000	-328630.3643294983	-32306.59671533503	-296323.7676141633	1.8164479562425045E-10	-5.6669950108197305E-11	-5.6669950108197305E-11	2.8184248346996194E-10	0.2504598534756944	5.873708483786921E9	1.1810241047701232E9	1.181024104770123E9	3.785549161922609E9	471640.95534012554	-296323.7676141633
38530000	-328664.88381080923	-32338.575609503278	-296326.308201306	1.806208483508497E-10	-5.627566268670732E-11	-5.627566268670732E-11	2.740324662086835E-10	0.2529505740437044	5.91491960928389E9	1.2146955627424233E9	1.2146955627424233E9	3.8986540994100604E9	472375.55979869555	-296326.308201306
38540000	-328661.8353685272	-32353.182580921828	-296308.6527876054	1.8167703980497215E-10	-5.4931382783806875E-11	-5.4931382783806875E-11	2.7666472507481715E-10	0.24501553098968756	5.855812578070019E9	1.1626631553741016E9	1.1626631553741016E9	3.845328292389957E9	472924.489947217	-296308.6527876054
38550000	-328637.2380853109	-32317.19241306561	-296320.04567224527	1.7987922385533446E-10	-5.805791831873474E-11	-5.805791831873474E-11	2.7715278685737215E-10	0.2600227413198668	5.962415517746536E9	1.2490057813845034E9	1.2490057813845034E9	3.8697596650441923E9	471176.93556854257	-296320.04567224527
38560000	-328641.4931121207	-32310.14738989445	-296331.34572222625	1.8207574901790988E-10	-5.571549797428764E-11	-5.571549797428764E-11	2.8215992187096554E-10	0.2458115587063932	5.845419266948414E9	1.1542406276801531E9	1.1542406276801534E9	3.772006613469623E9	470858.401044508	-296331.34572222625
38570000	-328609.74941968365	-32307.089435570026	-296302.65998411365	1.8237819013241282E-10	-5.5393184982789886E-11	-5.5393184982789886E-11	2.7386070899611694E-10	0.24785918762929454	5.8420108958101635E9	1.1816503046724927E9	1.1816503046724927E9	3.8905010427282596E9	471899.7975403175	-296302.65998411365
38580000	-328572.0208699345	-32227.992910404515	-296344.02795953	1.8317761667148573E-10	-5.3710580340506405E-11	-5.3710580340506405E-11	2.76891583051431E-10	0.23848922689933402	5.78841034503639E9	1.122818091668564E9	1.122818091668564E9	3.829322652698304E9	474006.7891780397	-296344.02795953
38590000	-328637.6345315555	-32298.336145830945	-296339.2983857246	1.8375899387096584E-10	-5.611406399680098E-11	-5.611406399680098E-11	2.8308432393385467E-10	0.24603081807430496	5.792539675556394E9	1.1482195041436827E9	1.1482195041436827E9	3.7601208288262835E9	474705.76055310067	-296339.2983857246
38600000	-328615.7983654224	-32263.708771102498	-296352.0895943199	1.7895121389494414E-10	-5.4262382125816757E-11	-5.4262382125816757E-11	2.7330793929698197E-10	0.24536092895005165	5.946081096488921E9	1.1805311087512202E9	1.1805311087512202E9	3.893258398828456E9	472777.3045915352	-296352.0895943199
38610000	-328625.40152488445	-32258.025117843772	-296367.3764070407	1.8096302975322537E-10	-5.2885001670748494E-11	-5.2885001670748494E-11	2.773838201926579E-10	0.23604620933643009	5.85205425687498E9	1.1157316203129282E9	1.1157316203129284E9	3.8178343202167315E9	473682.11289966526	-296367.3764070407
38620000	-328692.1736753308	-32305.961814995902	-296386.2118603349	1.8186697441092323E-10	-5.3441197154408155E-11	-5.3441197154408155E-11	2.7483773269857193E-10	0.2390347704733155	5.831735940906778E9	1.1339598355377734E9	1.1339598355377734E9	3.859004950748036E9	472913.61535092554	-296386.2118603349
38630000	-328655.94485909026	-32266.841209161405	-296389.1036499289	1.7968934632654498E-10	-5.348863973661176E-11	-5.348863973661176E-11	2.7724604610857537E-10	0.23964463376301873	5.904237938950597E9	1.1390952566085863E9	1.1390952566085863E9	3.8266682995036764E9	472839.6619865139	-296389.1036499289
38640000	-328643.12811745866	-32228.161268569464	-296414.9668488892	1.8215353244103495E-10	-5.704432643185849E-11	-5.704432643185849E-11	2.777742264295718E-10	0.2535990861013531	5.867209190085773E9	1.2049029911279838E9	1.2049029911279838E9	3.847487555925564E9	473690.3685407907	-296414.9668488892
38650000	-328662.3868424778	-32193.97830215889	-296468.4085403189	1.8348801426217255E-10	-5.882576022389442E-11	-5.882576022389442E-11	2.7985193330823393E-10	0.25959692410281543	5.843761644146372E9	1.2283771536626048E9	1.2283771536626048E9	3.831526933654804E9	472671.3227066685	-296468.4085403189
38660000	-328635.21739535674	-32178.145003476067	-296457.0723918807	1.7949849779336783E-10	-5.4396317758857705E-11	-5.4396317758857705E-11	2.735571400336432E-10	0.24547940703693508	5.928318566635118E9	1.1788348879753602E9	1.1788348879753604E9	3.8899524867845335E9	471916.3685997219	-296457.0723918807
38670000	-328621.0358228432	-32128.072804424744	-296492.96301841846	1.79674186937139E-10	-5.131107320156262E-11	-5.131107320156262E-11	2.736080445286125E-10	0.2314215633179317	5.880569158120635E9	1.102812291425975E9	1.1028122914259753E9	3.861679155060256E9	472938.6295283908	-296492.96301841846
38680000	-328647.5218820411	-32183.504872976697	-296464.01700906444	1.802520292952571E-10	-5.636542009980963E-11	-5.636542009980963E-11	2.803346865000705E-10	0.2507461353468497	5.919999579771123E9	1.1903031603775933E9	1.1903031603775933E9	3.8064926998626895E9	474577.0720467281	-296464.01700906444
38690000	-328644.42004837043	-32212.54240941782	-296431.87763895263	1.795235649333954E-10	-5.4135622927371384E-11	-5.4135622927371384E-11	2.751016986529417E-10	0.2435991511373233	5.921696045550767E9	1.16529525547157E9	1.16529525547157E9	3.864330862930846E9	472445.5618851136	-296431.87763895263
38700000	-328662.17325999937	-32209.437769585085	-296452.73549041426	1.7750066867185388E-10	-5.2903320121480666E-11	-5.2903320121480666E-11	2.769286119629103E-10	0.23861570115620934	5.973921465198744E9	1.1412337548433673E9	1.1412337548433673E9	3.829055608049401E9	474802.8299638503	-296452.73549041426
38710000	-328662.060171928	-32205.872815209044	-296456.187356719	1.800249998247962E-10	-5.6318225074380044E-11	-5.6318225074380044E-11	2.763473133286489E-10	0.25249624633826245	5.9330412796787195E9	1.2091246704727557E9	1.2091246704727557E9	3.8650484510570445E9	472267.4073731372	-296456.187356719
38720000	-328709.2173183413	-32280.066220310237	-296429.1510980311	1.7962114059902772E-10	-5.3817070083982255E-11	-5.3817070083982255E-11	2.726264670544136E-10	0.24319649831776718	5.917246195727547E9	1.1680775408943968E9	1.1680775408943968E9	3.8986035448630977E9	471874.550226134	-296429.1510980311
38730000	-328754.3600129038	-32317.897079389466	-296436.4629335143	1.8126741615296285E-10	-5.7191685363592584E-11	-5.7191685363592584E-11	2.790140645064806E-10	0.25430797217419804	5.898160320415777E9	1.2089918472959652E9	1.2089918472959652E9	3.83186519012509E9	473357.6573981427	-296436.4629335143
38740000	-328707.2775195717	-32273.56609564095	-296433.71142393077	1.806106744674952E-10	-5.6103838443997295E-11	-5.6103838443997295E-11	2.765335616469889E-10	0.2510423227086948	5.909181187311245E9	1.1988698395040836E9	1.1988698395040836E9	3.8594273817416015E9	471793.0227946254	-296433.71142393077
38750000	-328716.23946681595	-32272.02018966027	-296444.2192771557	1.785163197884792E-10	-5.444536677009206E-11	-5.444536677009206E-11	2.773046502959855E-10	0.24470530745978794	5.958529593480547E9	1.1698842005758908E9	1.1698842005758908E9	3.8358346073300214E9	473785.8019910664	-296444.2192771557
38760000	-328724.9459226456	-32250.809919421143	-296474.13600322447	1.7832426173223636E-10	-5.356403969931865E-11	-5.356403969931865E-11	2.7659011843023794E-10	0.24118471205002467	5.954113040087119E9	1.1530648638624358E9	1.1530648638624358E9	3.8387590206394763E9	472662.04388350685	-296474.13600322447
38770000	-328669.93658796686	-32193.205071792418	-296476.73151617445	1.8084292777577946E-10	-5.357617663824137E-11	-5.357617663824137E-11	2.7712936154961167E-10	0.23932037926463537	5.865608842471596E9	1.1339718522709851E9	1.1339718522709851E9	3.8276488291557946E9	474116.9381267943	-296476.73151617445
38780000	-328701.0553672215	-32234.125194746906	-296466.9301724746	1.820467606570063E-10	-5.6428113620683705E-11	-5.6428113620683705E-11	2.8199836133108125E-10	0.24904668313022515	5.856328560982524E9	1.1718563607225974E9	1.1718563607225976E9	3.7806093582873225E9	471807.48528372403	-296466.9301724746
38790000	-328688.4923144652	-32193.494595420518	-296494.9977190447	1.8167242641738536E-10	-5.5704690409977005E-11	-5.5704690409977005E-11	2.793897240483693E-10	0.24725326898302627	5.862832063219781E9	1.1689307690887167E9	1.1689307690887167E9	3.8122909861150994E9	471207.2320600674	-296494.9977190447
38800000	-328679.0781264975	-32188.590920625513	-296490.487205872	1.7947054591760337E-10	-5.5678145775589975E-11	-5.5678145775589975E-11	2.793845461917766E-10	0.2486491516363841	5.939140626510587E9	1.1836028230337331E9	1.1836028230337334E9	3.8151745508128815E9	471572.6951859996	-296490.487205872
38810000	-328628.3136402045	-32128.422588016223	-296499.8910521883	1.7979394268953165E-10	-5.3456219646042686E-11	-5.3456219646042686E-11	2.741227293344129E-10	0.2407898582518752	5.904249587363556E9	1.1513779377343333E9	1.1513779377343333E9	3.872529339367953E9	475053.0717517282	-296499.8910521883
38820000	-328592.2243504159	-32105.766571286076	-296486.45777912985	1.79985240442513E-10	-5.3066286016801414E-11	-5.3066286016801414E-11	2.752980149427827E-10	0.23839585894798077	5.890800561774514E9	1.1355073066692162E9	1.135507306669216E9	3.8513069399728065E9	473371.75690638216	-296486.45777912985
38830000	-328522.3926280146	-32016.71444688841	-296505.6781811262	1.7939057527119283E-10	-5.3286537767693107E-11	-5.3286537767693107E-11	2.7891146570617115E-10	0.23822344902163398	5.909813191449871E9	1.129080452210455E9	1.129080452210455E9	3.801079978821464E9	474933.6323947799	-296505.6781811262
38840000	-328503.90025795496	-31996.393579843774	-296507.50667811115	1.801579760942945E-10	-5.645130604183468E-11	-5.645130604183468E-11	2.7763869701726083E-10	0.2524104018021563	5.928387592393022E9	1.205398332106377E9	1.2053983321063771E9	3.8468928201375823E9	470902.7388502464	-296507.50667811115
38850000	-328495.72242154134	-31993.76148553651	-296501.9609360048	1.8337918144763487E-10	-5.461520191380765E-11	-5.461520191380765E-11	2.799562625185224E-10	0.24104239575456396	5.789563686660236E9	1.12945567602324E9	1.1294556760232403E9	3.792326130687869E9	472204.007365546	-296501.9609360048
38860000	-328553.90021305875	-32019.1023837505	-296534.79782930826	1.8012962895203109E-10	-5.323692219870336E-11	-5.323692219870336E-11	2.736796845693835E-10	0.2397723401792981	5.8901890767864485E9	1.1457757199257314E9	1.1457757199257317E9	3.8767860118234844E9	473588.4517485195	-296534.79782930826
38870000	-328578.3331131193	-32022.20385415814	-296556.1292589612	1.8120773212935442E-10	-5.526409777342783E-11	-5.526409777342783E-11	2.731528589782322E-10	0.24840014583645934	5.881427895099381E9	1.189926429684707E9	1.189926429684707E9	3.9016989041956654E9	473641.4602957005	-296556.1292589612
38880000	-328628.7473176629	-32070.221494975925	-296558.525822687	1.8080761886725754E-10	-5.082035343710754E-11	-5.082035343710754E-11	2.709330256970694E-10	0.2296139893422808	5.838564600477977E9	1.0951707190301564E9	1.0951707190301564E9	3.8963760888841043E9	473266.9686375519	-296558.525822687
38890000	-328653.0770744187	-32106.66240111633	-296546.4146733024	1.7981635986076862E-10	-5.3008542777902146E-11	-5.3008542777902146E-11	2.772166798368602E-10	0.2374223425904983	5.893438667012551E9	1.1269256809262846E9	1.1269256809262843E9	3.822773899422445E9	473951.7670786909	-296546.4146733024
38900000	-328659.6075410067	-32139.955176071486	-296519.6523649352	1.813307065035364E-10	-5.2795675829409863E-11	-5.2795675829409863E-11	2.7698910301651497E-10	0.23557615810637555	5.838817525245798E9	1.1129113525869448E9	1.1129113525869448E9	3.8223774706939425E9	472967.18295236805	-296519.6523649352
38910000	-328677.0783524889	-32141.55987149381	-296535.5184809951	1.8120067555739722E-10	-5.560462001392611E-11	-5.560462001392611E-11	2.739279104147938E-10	0.24958175181145256	5.885347715438241E9	1.194666592649253E9	1.194666592649253E9	3.8931008538442087E9	472317.7578232038	-296535.5184809951
38920000	-328645.23927331297	-32090.921176415217	-296554.31809689774	1.820024639021261E-10	-5.164650842285993E-11	-5.164650842285993E-11	2.7003196859450137E-10	0.23296717923550994	5.809747650737646E9	1.1111765119525275E9	1.1111765119525275E9	3.9157896473794465E9	473067.3977358492	-296554.31809689774
38930000	-328638.8406580051	-32118.929421995086	-296519.91123601	1.8044005276147787E-10	-5.3015159772621426E-11	-5.3015159772621426E-11	2.7380786415033896E-10	0.23851222461566662	5.876298128998035E9	1.1377791691524777E9	1.1377791691524777E9	3.8724948522895317E9	474855.2148529193	-296519.91123601
38940000	-328651.68937809864	-32132.376480810086	-296519.31289728853	1.7722038592444593E-10	-5.402447320954595E-11	-5.402447320954595E-11	2.7627348346479076E-10	0.2441541440419798	6.000381940144817E9	1.1733571724182863E9	1.1733571724182863E9	3.8490483769574733E9	472967.93905683456	-296519.31289728853
38950000	-328668.14155057335	-32137.039871321176	-296531.10167925217	1.8140012936335527E-10	-5.383820931186117E-11	-5.383820931186117E-11	2.792700425124691E-10	0.23919915151833193	5.847231815062993E9	1.127240457022094E9	1.127240457022094E9	3.798075146648051E9	472555.60493889777	-296531.10167925217
